filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
[gel][pop_roc]0872__3.wav,0.293063998,0.031545155,2365.022565,3114.859569,4922.706398,0.045785322,-341.5473938,143.5663757,-15.29554558,33.81913376,-9.019255638,2.899847269,-2.236884356,-4.279099464,-4.95658493,0.696850777,-14.01552486,-13.03555679,-7.528282642,-1.393646955,-5.024412155,-3.712376595,-0.057497475,6.111541271,6.456904888,9.544056892,electric_guitar
076__[gel][dru][pop_roc]0861__2.wav,0.429194748,0.225018814,2913.272112,3132.89696,5916.559333,0.057615302,-103.0042725,123.1930313,-66.42047119,42.42270279,-2.26896596,42.05718994,-10.86543655,21.58191872,4.626386166,21.53270912,19.11239433,17.07322502,18.64680862,7.38815546,11.67153168,3.623589993,10.41944408,1.773929834,4.73640871,-3.934670448,electric_guitar
222__[gel][dru][cou_fol]0761__3.wav,0.322677344,0.129382804,1465.834564,1723.860353,2641.683383,0.045783437,-228.3134308,196.1920624,-24.23610306,7.788202286,-1.909190059,13.15267086,-2.907925129,-14.34375668,-1.883324504,10.83403873,13.61293411,13.14201069,15.39054012,7.146875858,3.456389904,-4.474040508,-11.58228302,-5.06533432,-3.587074757,-4.961788654,electric_guitar
[gel][pop_roc]0743__2.wav,0.24956131,0.330604285,2158.378798,2778.58195,4288.599293,0.052949294,-91.52043152,171.4501648,-29.90060043,10.25571442,-28.59262657,16.76240158,11.02431965,48.77865219,15.34215927,1.943643093,-9.352519035,4.499779701,-0.991440117,2.803949594,10.81410408,10.97495174,-4.311705589,-4.334084511,1.738877296,1.409057379,electric_guitar
[gel][pop_roc]0903__3.wav,0.600722373,0.220145687,3285.390644,2971.030511,6015.578811,0.09588411,-75.41923523,124.8670197,-66.00339508,88.45009613,11.0975666,26.70962715,-13.50776386,19.93839455,-4.850898266,14.36048889,3.451690674,-5.31248951,1.713937879,-2.485601425,0.926918924,-2.331148386,1.756012559,-6.982963085,4.748690605,-4.610367775,electric_guitar
218__[gel][dru][pop_roc]0862__3.wav,0.459075183,0.161748856,1784.402851,2041.829056,3619.822899,0.046328276,-152.2801361,196.6010437,-58.00691605,33.23459244,3.376523018,8.762430191,6.003025055,5.882825851,8.692487717,8.070870399,11.13709927,6.072029591,7.091887474,-1.951064944,2.643995285,1.765386939,-2.444284916,3.159958363,2.887069464,1.215930343,electric_guitar
250__[gel][dru][pop_roc]0960__2.wav,0.563647568,0.317051172,2731.629861,3192.489203,5912.984322,0.054777992,-38.42237854,155.4331512,-47.55314255,48.82610703,-19.83831024,32.32108688,-8.297633171,17.44433212,-8.191282272,8.253604889,-5.265463352,6.679162979,3.150393486,4.750937462,5.130380154,1.828393817,4.257207394,-1.8280406,4.094067574,-4.38703537,electric_guitar
214__[gel][dru][jaz_blu]0780__2.wav,0.392930746,0.222922832,2143.236645,2137.450782,4099.705712,0.062505656,-100.5101013,198.8364258,-84.62898254,51.14799118,-16.75522232,9.240688324,-2.57537961,-7.234230042,15.06886482,-6.618080139,1.679402113,-5.57384634,-6.885174274,0.123254515,-8.935919762,-0.945339084,-4.47547245,-2.468985558,2.437129974,-4.531019211,electric_guitar
245__[gel][nod][jaz_blu]0821__2.wav,0.345630825,0.079870097,2579.662504,2363.091911,4294.419077,0.091412283,-202.8038177,159.8000336,-83.24567413,41.52017975,6.039141178,32.97117233,-17.54868698,11.09087849,-3.829782724,1.755923271,-7.367437363,-3.825591326,5.568778992,0.429425567,-0.873950124,-5.097820282,9.561131477,-1.121453166,-2.976927519,-4.185557365,electric_guitar
[gel][pop_roc]1022__1.wav,0.428366512,0.17129755,2593.273686,3111.152852,5428.611962,0.058539078,-120.3041916,156.6956177,-29.51525879,44.72514725,-1.705523372,31.78298759,-14.34707546,2.947325706,-9.672070503,2.801511765,-12.33621693,2.104973316,-4.401259422,-2.457756281,-1.582930803,-1.02432096,-0.125320971,6.858406544,-2.562521696,-2.087788105,electric_guitar
154__[gel][dru][pop_roc]0836__1.wav,0.476824969,0.251422733,3400.328754,3120.171727,6347.888514,0.106950561,-45.05352783,132.1712646,-69.40899658,73.52513123,-5.865400314,32.66765594,-14.35402012,23.48537827,-9.103027344,17.66773605,-1.260788083,-4.379231453,5.017865181,2.841299534,3.387164116,-2.044205666,5.809127808,-12.53498554,1.836946011,-11.4690361,electric_guitar
154__[gel][dru][pop_roc]0836__3.wav,0.431381702,0.262858391,3527.192627,3179.654322,6511.9233,0.114681995,-40.9896431,127.0185623,-71.88457489,71.66802979,-6.8605299,38.37427902,-12.53765583,22.60130119,-13.15945148,18.84114456,-0.920629442,-2.063905478,5.661616325,5.066234589,3.632222891,-2.090217113,5.283188343,-11.98708057,5.693306923,-8.648558617,electric_guitar
232__[gel][dru][cou_fol]0758__2.wav,0.400814027,0.136322141,4003.71645,4095.650147,8835.680163,0.116883974,-106.837616,127.7471466,-28.21009636,52.06464767,-26.68070412,21.11726761,-29.27508545,22.13902283,-8.799455643,8.762077332,-14.64002037,8.524246216,-14.70497036,3.458168268,-1.319291353,3.866289377,3.246739864,-6.320222378,1.688996434,-3.418102264,electric_guitar
[gel][pop_roc]1022__3.wav,0.386786968,0.192789286,2626.591726,3207.652521,5787.276974,0.05826383,-97.25544739,160.6722717,-31.64637184,48.92881393,-17.63441467,29.10399628,-14.79679585,12.17781925,-7.760138988,12.2961483,-4.158442974,6.224697113,-8.266223907,-5.14365387,-8.758338928,-4.440091133,0.070345253,5.894891262,2.976008177,0.064761303,electric_guitar
062__[gel][dru][pop_roc]0830__2.wav,0.427988976,0.157932058,2418.027166,3087.717513,5186.508921,0.042486125,-146.7062683,162.6458893,-36.27020264,33.00579834,-3.228284121,26.03654289,-6.457219124,19.58861923,-6.550026417,11.22616291,-4.143917084,8.520667076,-6.51134634,0.500202417,-6.98530817,-5.089824677,-6.394813061,-6.986223221,-3.543598413,-13.42544365,electric_guitar
064__[gel][dru][jaz_blu]0786__2.wav,0.410068154,0.185849994,1553.341195,1661.104648,3197.805374,0.042405059,-170.3813629,208.0318298,-62.96231079,38.05216599,22.64873886,-5.847911835,15.1479702,-3.703613997,8.603410721,1.131196022,-4.251149178,6.667823315,0.991986513,6.6372118,2.471503496,0.810011685,4.15996027,-3.586430073,-1.293254495,-2.249227047,electric_guitar
[gel][jaz_blu]1015__2.wav,0.307957977,0.144006014,2472.017463,2999.086586,5049.993402,0.050581413,-155.4931183,150.1998749,-33.8906517,35.24126053,-2.769996643,9.03924942,-31.2318821,5.536975384,-14.0609808,-1.593779683,-10.89067078,3.105435371,-9.886445045,-6.947142601,-1.933637381,2.561362743,4.811666012,6.198761463,3.580209494,-2.727559566,electric_guitar
218__[gel][dru][pop_roc]0862__1.wav,0.481571078,0.110448606,2430.211238,2948.382056,5139.950644,0.048709354,-161.9718628,156.1363983,-40.86417007,45.1563797,-1.910584807,23.86029434,-6.351555347,13.37310696,-1.654602408,7.952526569,0.764144242,1.743438244,0.829642177,-1.950901151,3.349081516,-0.778552055,-0.966640413,-2.431047678,0.41084972,-4.134622097,electric_guitar
[gel][pop_roc]0903__1.wav,0.625837862,0.236813426,2802.48728,3326.44118,6212.620091,0.043019652,-112.5262451,123.0149918,-37.29682541,85.62200165,13.37932014,38.16740799,-11.93720055,23.3500824,-1.133916259,16.90076447,5.876245022,-1.281048536,3.645484447,0.139681742,2.630630255,-1.293827415,2.839289188,-4.082916737,4.622075081,-5.828928947,electric_guitar
[gel][pop_roc]0881__2.wav,0.377213359,0.28473106,3211.844196,3830.879437,6676.706345,0.082014283,-20.69914818,129.1177368,-27.65774345,33.92944336,2.083675146,19.9273262,-10.15281868,12.32236576,0.305610448,1.433333874,-3.899805784,3.749738932,5.215103626,4.65234375,-5.644266605,0.877310038,-2.961030006,-2.224211693,-4.026200294,-1.709096313,electric_guitar
222__[gel][dru][cou_fol]0761__1.wav,0.42894417,0.131991699,1894.04207,2486.06123,4119.24356,0.038672252,-195.6846771,178.3213654,-11.83970451,40.32241821,-19.65684509,22.64942169,-5.572722912,-10.93432236,-0.247099191,-0.656395733,10.28979111,11.73335457,-0.570538938,1.575911045,1.115307212,1.349207759,-1.812102437,-4.208064556,-3.242466927,-9.045674324,electric_guitar
[gel][pop_roc]0872__1.wav,0.250014365,0.048426744,992.6877694,1758.013555,1557.457506,0.025047508,-385.1918335,220.1412201,8.866910934,-6.1865592,6.472326279,9.685686111,-1.475088835,-4.764308929,-0.060022775,-6.391179085,-10.44429493,-8.63804245,-9.681923866,-9.418235779,-11.27447033,-9.237244606,-5.212239265,-0.797150493,0.787428141,5.472550869,electric_guitar
233__[gel][nod][jaz_blu]1124__2.wav,0.350756645,0.131645828,633.793312,839.7737709,888.8473923,0.025871365,-346.7443237,223.9070892,46.94805145,-3.019860268,9.361289024,9.836717606,-2.352048159,-3.471752167,0.414699018,-0.240474984,-3.59997797,-5.268645763,-3.92180419,-6.081330299,-6.696064949,-8.214765549,-9.071564674,-4.856163502,-3.818315506,-7.494042397,electric_guitar
[gel][jaz_blu]1007__2.wav,0.404031754,0.080692992,2595.597206,3122.085155,5830.177101,0.044582529,-248.0078125,126.7657471,-25.15285873,49.36790466,-16.2273922,33.33496475,14.06036758,9.440448761,4.750823021,0.450108528,2.615479946,7.263267994,1.279867411,2.986816883,-2.425194502,-5.350057602,0.233647764,1.987235904,10.972929,3.759473085,electric_guitar
[gel][jaz_blu]0992__2.wav,0.286645144,0.081350408,1057.633276,1993.522024,1467.167705,0.019940351,-353.104126,181.2684174,30.34084702,9.60665226,17.32163239,20.71066284,-4.856147289,-8.961776733,-11.79508305,-11.22907162,-4.788722038,-0.433731735,-2.076048136,-4.875971794,-5.059241772,3.635630846,18.48809433,17.27002907,-2.845678568,-12.65152073,electric_guitar
073__[gel][dru][jaz_blu]0811__3.wav,0.379951745,0.102075994,2160.426483,2997.615918,5478.828389,0.026393581,-257.804718,136.1087646,-2.681670427,76.26487732,-11.27993202,27.21841431,10.15090179,3.206907988,7.154101849,-3.828882456,-2.957858086,5.59457922,-5.376119137,-10.49171448,-1.428501368,-7.810308456,-0.654892147,-6.335375786,-4.490363598,0.712732673,electric_guitar
[gel][pop_roc]1018__2.wav,0.394896716,0.153739125,1394.796895,1712.389223,2614.413535,0.033808292,-208.5731659,198.5381012,-38.11259842,21.11062622,11.98839664,8.320720673,2.742590666,4.586292744,4.804730415,2.840367794,0.797594905,4.59867382,15.75072193,7.767556667,7.210277081,-1.952227592,-9.542509079,-1.693048835,-3.63421464,-6.941073418,electric_guitar
088__[gel][nod][cou_fol]0755__3.wav,0.46107772,0.158459425,2420.275331,3131.824032,5495.788904,0.033118288,-174.2913818,150.7798004,-32.6830368,55.22527313,4.042412281,39.26390457,-18.15060043,16.54903603,0.497332722,6.206933975,-0.643746734,-2.40572834,3.64274025,-2.69199729,-0.936501026,-5.467255592,0.97761023,-2.173419476,-1.188818693,-1.442989349,electric_guitar
122__[gel][dru][pop_roc]0847__2.wav,0.471298069,0.141265228,2764.121042,3074.758397,5316.705817,0.078865906,-128.1363678,154.1636353,-59.42339706,39.24338531,2.67480731,40.32007217,-22.87928009,31.90813828,0.629587054,21.31122589,-7.31140995,4.273856163,-3.003935099,2.967659712,0.33462441,-5.527745247,0.9674595,-5.822069645,5.065300465,-1.157528758,electric_guitar
018__[gel][dru][pop_roc]0935__1.wav,0.434364825,0.19214268,2587.094643,2575.094765,5046.085832,0.074013257,-107.2580109,166.6266174,-74.1266098,48.23154831,-1.877731562,37.82490921,-6.317689896,11.73788357,3.259243488,7.346820354,-1.725937724,-2.487349749,0.57533294,-5.183143139,4.390324593,-0.70825994,7.474748135,5.111742973,7.903643608,2.980307102,electric_guitar
017__[gel][dru][jaz_blu]0827__2.wav,0.338515788,0.086937889,2217.512495,2435.852689,3739.959882,0.067262156,-231.9942017,168.4500122,-57.64581299,16.08392906,1.271090031,12.08339405,-22.94541168,6.346888065,-11.68932915,6.834547997,-6.491482258,-1.052119732,-9.754566193,-1.937700868,-0.568520844,-0.315880686,2.164797306,-7.364723682,-4.816915989,-11.19303703,electric_guitar
236__[gel][dru][pop_roc]0859__2.wav,0.528138161,0.20813784,2897.114156,3025.79193,5796.754909,0.070255942,-75.36982727,145.45224,-59.40206528,64.99582672,-10.75009823,34.88005829,-9.238641739,16.21458244,-12.51734829,6.965702534,4.258470535,-4.03660965,6.199742317,5.943422318,11.77547741,-1.218951702,10.12691116,2.256587982,2.567047119,-7.858709812,electric_guitar
236__[gel][dru][pop_roc]0859__3.wav,0.50399822,0.189862609,2816.599795,2999.204202,5694.16042,0.070661272,-84.81797028,149.0237732,-58.20056915,67.08627319,-10.59543324,34.01618958,-10.33552456,15.44392014,-12.97099972,8.484237671,5.791586876,-3.302817822,4.044016361,1.896022558,7.857680321,-4.855355263,8.895447731,3.374423027,5.209256649,-5.429980755,electric_guitar
017__[gel][dru][jaz_blu]0827__3.wav,0.279745579,0.113311633,2217.184844,2335.579649,3604.774599,0.068542245,-209.9968567,166.510788,-62.75369263,24.51473999,6.335066319,13.81084824,-19.4686451,3.097627878,-15.73828697,2.320947886,-12.82187939,-6.417972565,-12.049366,-1.763233423,0.636372566,0.597264946,3.924817085,-4.110111237,-1.680003285,-9.122384071,electric_guitar
122__[gel][dru][pop_roc]0847__3.wav,0.447134197,0.158220828,2764.92657,3005.231253,5290.766206,0.07750098,-120.4739532,154.5294342,-61.36755753,40.89151382,2.357961893,29.60681343,-30.41510391,21.77114868,-4.002760887,19.5021286,-6.788484573,5.749909401,-4.820405483,-0.747320354,0.300667197,-7.026156425,2.011033297,-6.802535534,1.788172841,-5.705471992,electric_guitar
248__[gel][dru][pop_roc]0938__1.wav,0.564231753,0.207610726,1970.190748,2542.837005,4038.681113,0.037292245,-107.850174,185.1262665,-43.47460556,52.0520401,-3.477674246,28.97907448,-14.2165947,5.531883717,-8.185007095,5.294365406,-2.401105642,-0.93560797,-0.063106582,-1.532134295,1.003172159,-2.597743511,3.330450535,-3.802770615,1.282546401,-3.055868626,electric_guitar
088__[gel][nod][cou_fol]0755__2.wav,0.439508736,0.158414349,2338.24083,3052.277389,5389.536265,0.034189114,-173.513855,154.6072998,-31.17544556,55.94577789,2.713609934,36.18538666,-14.92366409,16.71106911,0.233068869,6.106329918,2.505728722,-2.19987011,3.19061017,-2.866377354,-0.747813404,-5.898477554,-2.098711491,-3.472452164,0.50311023,-0.536319911,electric_guitar
[gel][pop_roc]1018__3.wav,0.242947787,0.225128382,1146.020757,1586.556454,2284.598026,0.028029983,-207.2207642,208.5968323,-19.27257347,25.81057549,20.62888145,14.15396404,-3.54595685,0.803923488,11.73426247,4.984516621,-5.422904491,-4.616280556,-1.799953461,-12.67035961,-7.070226669,-0.655466974,-5.821629524,0.784255147,2.336364031,3.356308937,electric_guitar
073__[gel][dru][jaz_blu]0811__2.wav,0.445462763,0.082972504,2132.120524,2936.745123,5179.3589,0.026465221,-282.85672,134.9422607,-2.485785723,76.03896332,-8.012054443,29.58268738,12.50758839,4.155319214,12.83952141,-3.356287956,-4.206053257,6.892507553,-3.198368073,-7.91146946,4.264500141,-4.091694355,-0.144607365,-2.241614819,-2.824491739,0.98899436,electric_guitar
[gel][jaz_blu]0992__3.wav,0.300408274,0.100277558,578.2504613,992.5216933,848.3583193,0.013087446,-397.9102173,183.572937,51.67995071,-1.431551576,9.427462578,11.39767361,-0.78713268,-4.117362976,-2.677960157,-5.344513416,-11.1238699,-16.97263145,-17.37464142,-13.48662853,-13.55895519,-14.49288464,-8.963897705,-5.795462132,-13.58550549,-20.220047,electric_guitar
[gel][jaz_blu]1007__3.wav,0.414133161,0.073590048,3751.471807,3733.849107,7914.657675,0.069309544,-260.822052,84.12526703,-20.11330795,66.34964752,-20.09991455,35.0615387,6.808561325,12.91940784,3.335627317,4.774339676,-2.575494051,6.956449986,5.425611019,16.56653404,16.71410561,15.45873547,13.45341492,3.828508139,4.130799294,-10.44570732,electric_guitar
098__[gel][dru][pop_roc]0837__1.wav,0.727087379,0.242869586,2872.185868,2800.728235,5539.603568,0.059830478,-82.06269836,138.2362213,-74.00526428,72.80995178,6.261092663,31.58691597,-2.810209036,22.57746887,2.722784042,11.06951714,9.337852478,2.867444038,9.899697304,2.172498465,11.08168411,-5.91208744,-0.236352876,-2.172326565,2.792510509,-1.741906166,electric_guitar
233__[gel][nod][jaz_blu]1124__3.wav,0.248600006,0.127167791,701.7640614,845.5125895,1016.882654,0.031887216,-343.4028931,227.0352325,43.87433624,-10.08956814,3.809713602,9.502381325,1.954961181,2.478645325,3.164129972,-2.231878042,-7.808192253,-5.802886963,1.080854416,-0.458580375,-1.389092088,-4.676811695,-9.000231743,-6.170582771,-5.92834568,-8.405961037,electric_guitar
076__[gel][dru][pop_roc]0861__1.wav,0.563194335,0.216304466,2379.01865,2788.088242,4443.904402,0.046790163,-108.7589798,146.133728,-62.11611176,30.13318634,6.986700535,32.77951431,-10.18671417,21.89109612,0.695403099,17.4803772,13.35121632,11.82207298,14.17690372,8.556883812,10.04571342,3.025779009,6.261725426,3.481334925,8.928967476,-1.778003812,electric_guitar
[gel][pop_roc]0881__3.wav,0.472916991,0.28015703,3093.075225,3761.660319,6403.924726,0.068760934,-13.81739044,135.0108032,-30.51097107,30.1468544,-2.28583169,17.20281601,-9.763308525,13.15419006,-2.78895545,4.426229,1.472794533,1.723632455,0.647036552,7.322731972,-3.212533951,-2.138966799,-7.069441319,0.553281903,0.393349618,-1.600208282,electric_guitar
[gel][pop_roc]0743__1.wav,0.287573487,0.328173608,2724.292243,3381.6096,6111.522118,0.055971359,-56.51070786,150.4309692,-30.88253784,28.29991722,-33.52343369,24.95960236,8.971595764,44.27155304,6.587763309,3.630655766,-15.82902431,-1.388693094,-4.55740881,9.295341492,6.154428005,5.727891445,-2.072258472,-1.393165588,-0.759973466,0.889463425,electric_guitar
250__[gel][dru][pop_roc]0960__1.wav,0.601255536,0.336785734,2534.084564,3091.325195,5578.679265,0.045272533,-47.56046295,158.3487244,-44.71131516,54.79985428,-14.52021217,35.23896408,-3.865929127,15.99532795,-7.509364128,4.834511757,-5.806649685,5.943135262,6.449422359,8.077114105,8.99379921,5.099618435,4.542243481,0.166984051,6.301734924,-2.411643267,electric_guitar
214__[gel][dru][jaz_blu]0780__1.wav,0.418221921,0.312359333,2166.987283,2180.555077,4476.994035,0.060788188,-72.33512878,201.2810364,-84.53991699,68.94663239,-8.340442657,9.324716568,6.938871384,-4.266996861,13.8671751,-3.010303736,4.71806097,-1.621888876,-2.886779547,-2.866100073,-8.527403831,-1.149162173,-3.797766924,-2.396532059,5.93264389,-0.24163273,electric_guitar
[gel][jaz_blu]1015__3.wav,0.412207365,0.151463196,3171.309912,3867.327654,7277.806957,0.059566542,-111.959877,135.4583588,-18.11790085,50.54686737,-13.01058197,26.09323311,-23.47008324,12.21261883,-15.7127924,10.23575401,-6.131575584,9.700820923,-7.787066936,0.956988633,-4.21740675,1.882256627,-2.487657547,-1.342232823,-1.327198386,-0.52540499,electric_guitar
064__[gel][dru][jaz_blu]0786__3.wav,0.407698274,0.19035849,1773.747186,1845.251798,3729.31799,0.047806316,-163.2900543,198.6943207,-66.4256134,51.40012741,16.65602684,-6.443847656,17.47529984,-6.125545979,6.293796062,-4.86999321,-6.353590012,0.674544036,-6.724833012,0.919163764,-4.205942631,0.485028714,8.960927963,3.437109947,1.041554809,-4.718928814,electric_guitar
062__[gel][dru][pop_roc]0830__3.wav,0.380574346,0.143386871,2550.825579,3121.460883,5324.770376,0.053318804,-143.6419067,153.4893494,-40.41342926,34.62087631,-11.77480793,29.68696404,-8.280051231,18.27170753,-10.37237453,5.544222832,-7.312683105,4.111152649,-4.014933109,4.948362827,-0.987315834,-1.766032696,-0.747804523,-4.746603012,0.129439369,-8.887722015,electric_guitar
245__[gel][nod][jaz_blu]0821__1.wav,0.399356157,0.076219931,2634.141673,2443.157509,4502.767367,0.090661951,-197.3726501,157.5125122,-81.96736145,45.999897,-0.988283932,33.24951172,-14.68469429,14.56194305,-1.112589836,-2.04436183,-6.716679096,-6.249901772,5.641581535,-0.486455679,0.823281169,-5.297712326,6.873662472,-1.123169184,-4.463504314,-7.486418724,electric_guitar
